TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
119709,20110417,5575,364,904,1176,1168,3,761,2283
119914,20090731,5598,364,904,1176,1168,9,752,6768
131067,20111004,6530,364,904,1176,1168,18,977,17586
131181,20120829,6552,364,904,1176,1168,78,513,40014
135547,20091109,7156,364,904,1176,1168,75,949,71175
135600,20150624,7162,364,904,1176,1168,514,697,358258
135650,20111110,7170,364,904,1176,1168,48,882,42336
135712,20100112,7180,364,904,1176,1168,60,896,53760
135970,20170228,7211,364,904,1176,1168,20,878,17560
136013,20150622,7213,364,904,1176,1168,36,621,22356
136106,20111207,7227,364,904,1176,1168,113,676,76388
136152,20110807,7231,364,904,1176,1168,12,928,11136
136192,20170113,7240,364,904,1176,1168,4,565,2260
136267,20150701,7251,364,904,1176,1168,15,878,13170
136318,20120730,7259,364,904,1176,1168,133,819,108927
139714,20170811,7904,364,904,1176,1168,12,738,8856
140725,20150110,8284,364,904,1176,1168,18,726,13068
141622,20170421,8528,364,904,1176,1168,8,533,4264
142231,20111030,8677,364,904,1176,1168,58,679,39382
145735,20150512,9973,364,904,1176,1168,10,708,7080
146116,20181117,10050,364,904,1176,1168,50,740,37000
146408,20141111,10073,364,904,1176,1168,2247,833,1871751
146409,20120421,10073,364,904,1176,1168,518,595,308210
147969,20160209,10604,364,904,1176,1168,12,952,11424
115260,20090520,4954,346,904,1176,1226,20,862,17240
123962,20100531,5977,346,904,1176,1250,10,689,6890
124112,20100706,6005,346,904,1176,1250,30,945,28350
124172,20100813,6019,346,904,1176,1250,10,537,5370
136452,20090626,7303,346,904,1176,1216,190,695,132050
150029,20100114,10894,346,904,1176,1114,3,813,2439
151141,20111024,11053,346,904,1176,1226,76,708,53808
151666,20101216,11159,346,904,1176,1226,76,724,55024
152049,20090515,11229,346,904,1176,1226,30,760,22800
152221,20110201,11261,346,904,1176,1226,125,653,81625
153112,20100728,11394,346,904,1176,1131,100,586,58600
153114,20110315,11387,346,904,1176,1226,100,811,81100
155130,20110324,11562,346,904,1176,1250,4,756,3024
157093,20100312,11599,346,904,1176,1250,7,525,3675
161429,20100207,12197,346,904,1176,1250,165,538,88770
115203,20180110,4945,345,904,1176,1216,400,525,210000
121926,20170922,5739,345,904,1176,1114,3,966,2898
124190,20121128,6024,345,904,1176,1250,10,850,8500
131787,20180820,6688,345,904,1176,1114,6,563,3378
133008,20181113,6810,345,904,1176,1225,4,558,2232
134030,20170916,6909,345,904,1176,1114,7,733,5131
136357,20150909,7272,345,904,1176,1216,190,913,173470
136429,20141116,7297,345,904,1176,1216,100,692,69200
136547,20141013,7327,345,904,1176,1216,200,809,161800
149953,20160715,10889,345,904,1176,1114,3,895,2685
150736,20140321,10991,345,904,1176,1226,700,525,367500
150809,20180708,11011,345,904,1176,1226,21,562,11802
150831,20181020,11012,345,904,1176,1226,76,881,66956
150938,20120610,11027,345,904,1176,1226,46,713,32798
151293,20140628,11073,345,904,1176,1226,21,554,11634
151397,20180402,11097,345,904,1176,1226,11,826,9086
151415,20170909,11104,345,904,1176,1226,7,734,5138
151452,20161204,11119,345,904,1176,1226,52,650,33800
151706,20140927,11166,345,904,1176,1226,32,560,17920
151787,20151221,11173,345,904,1176,1216,300,675,202500
152151,20120306,11243,345,904,1176,1226,185,801,148185
152186,20130622,11255,345,904,1176,1226,64,610,39040
153424,20180918,11460,345,904,1176,1226,67,908,60836
157966,20130305,11626,345,904,1176,1226,55,767,42185
157974,20180607,11627,345,904,1176,1226,35,594,20790
158020,20120808,11635,345,904,1176,1226,22,942,20724
158049,20140427,11638,345,904,1176,1226,20,780,15600
160019,20120408,12016,345,904,1176,1226,100,977,97700
160081,20180516,12030,345,904,1176,1226,100,728,72800
165720,20121121,12661,345,904,1176,1226,12,738,8856
159546,20130622,11980,341,904,1176,1250,5,820,4100
105482,20110315,3855,332,904,1176,1218,2,629,1258
115155,20110308,4932,332,904,1176,1018,6,503,3018
115158,20110511,4934,332,904,1176,1163,20,935,18700
115259,20090213,4951,332,904,1176,1114,124,516,63984
115261,20111215,4951,332,904,1176,1218,315,946,297990
115341,20091029,4970,332,904,1176,1218,37,679,25123
115452,20110404,4984,332,904,1176,1218,700,692,484400
123944,20090918,5972,332,904,1176,1250,30,732,21960
136348,20100317,7268,332,904,1176,1218,15,817,12255
136393,20091004,7285,332,904,1176,1114,30,648,19440
136406,20090715,7288,332,904,1176,1114,65,793,51545
136453,20090724,7303,332,904,1176,1218,41,722,29602
136477,20110525,7308,332,904,1176,1218,8,821,6568
136548,20110408,7327,332,904,1176,1218,99,927,91773
137229,20090324,7417,332,904,1176,1121,30,941,28230
149096,20111130,10797,332,904,1176,1168,30,513,15390
150406,20111104,10938,332,904,1176,1218,2220,500,1110000
150693,20111212,10983,332,904,1176,1218,322,864,278208
150737,20100414,10991,332,904,1176,1218,235,975,229125
150784,20100514,10998,332,904,1176,1218,182,852,155064
151016,20100903,11048,332,904,1176,1121,10,886,8860
151017,20091130,11044,332,904,1176,1121,9,670,6030
151142,20110801,11053,332,904,1176,1218,1490,525,782250
151445,20101220,11115,332,904,1176,1218,1100,815,896500
151601,20110908,11150,332,904,1176,1063,2,923,1846
151602,20091208,11150,332,904,1176,1218,72,940,67680
151786,20100703,11173,332,904,1176,1168,2,560,1120
151920,20100813,11205,332,904,1176,1121,50,644,32200
151921,20100326,11202,332,904,1176,1121,50,886,44300
152179,20100215,11252,332,904,1176,1218,66,993,65538
152266,20110101,11271,332,904,1176,1063,75,612,45900
152502,20100118,11310,332,904,1176,1218,8,697,5576
152603,20110107,11328,332,904,1176,1121,30,532,15960
152723,20100622,11347,332,904,1176,1121,100,651,65100
152725,20100307,11346,332,904,1176,1168,199,796,158404
152781,20091107,11363,332,904,1176,1218,20,804,16080
152853,20090410,11377,332,904,1176,1121,10,619,6190
152875,20111012,11384,332,904,1176,1114,20,899,17980
153113,20090228,11388,332,904,1176,1163,50,869,43450
153371,20110101,11446,332,904,1176,1212,100,957,95700
153372,20100902,11446,332,904,1176,1218,159,927,147393
160568,20090407,12128,332,904,1176,1250,6,861,5166
100249,20161024,3074,331,904,1176,1248,2,876,1752
100268,20120930,3082,331,904,1176,1218,11,629,6919
105076,20150415,3730,331,904,1176,1218,1,588,588
105374,20140101,3818,331,904,1176,1218,2,870,1740
105442,20121224,3844,331,904,1176,1218,6,668,4008
105462,20130510,3849,331,904,1176,1168,200,863,172600
115105,20140606,4931,331,904,1176,1218,20,890,17800
115156,20120925,4934,331,904,1176,1114,31,530,16430
115157,20170501,4932,331,904,1176,1131,20,756,15120
115159,20170118,4934,331,904,1176,1218,578,603,348534
115204,20181130,4945,331,904,1176,1218,62,814,50468
115451,20180307,4984,331,904,1176,1168,22,795,17490
120709,20160208,5671,331,904,1176,1248,2,757,1514
124387,20150426,6050,331,904,1176,1212,12,631,7572
124397,20150128,6053,331,904,1176,1114,22,684,15048
135097,20170710,7080,331,904,1176,1250,475,989,469775
136347,20161113,7268,331,904,1176,1114,19,993,18867
136358,20120125,7272,331,904,1176,1218,100,671,67100
136370,20120713,7274,331,904,1176,1114,35,727,25445
136407,20160224,7288,331,904,1176,1218,27,744,20088
136419,20170209,7294,331,904,1176,1114,36,797,28692
136451,20170620,7303,331,904,1176,1114,74,778,57572
136476,20160319,7308,331,904,1176,1114,67,676,45292
136496,20160322,7317,331,904,1176,1218,12,794,9528
136545,20161127,7327,331,904,1176,1114,68,622,42296
136546,20140609,7327,331,904,1176,1168,59,908,53572
137228,20140731,7418,331,904,1176,1121,30,694,20820
149086,20161210,10795,331,904,1176,1114,20,935,18700
150402,20160210,10938,331,904,1176,1063,410,998,409180
150403,20130530,10938,331,904,1176,1114,300,555,166500
150404,20140805,10943,331,904,1176,1121,100,685,68500
150405,20160223,10938,331,904,1176,1121,100,708,70800
150484,20170307,10949,331,904,1176,1063,410,607,248870
150485,20140528,10949,331,904,1176,1114,200,531,106200
150486,20140310,10949,331,904,1176,1218,400,672,268800
150556,20141223,10957,331,904,1176,1063,37,904,33448
150643,20180922,10968,331,904,1176,1168,40,700,28000
150644,20150608,10968,331,904,1176,1218,1181,572,675532
150735,20130325,10989,331,904,1176,1226,80,546,43680
150832,20130524,11012,331,904,1176,1218,23,737,16951
150864,20170722,11021,331,904,1176,1218,10,955,9550
150939,20160718,11027,331,904,1176,1218,789,586,462354
150988,20160513,11041,331,904,1176,1218,4,924,3696
151015,20120922,11044,331,904,1176,1063,38,771,29298
151139,20160115,11052,331,904,1176,1018,12,970,11640
151294,20130407,11073,331,904,1176,1218,459,893,409887
151362,20150320,11088,331,904,1176,1218,214,600,128400
151398,20130924,11097,331,904,1176,1218,46,995,45770
151498,20181101,11124,331,904,1176,1218,710,694,492740
151557,20121104,11136,331,904,1176,1063,8,945,7560
151579,20131105,11142,331,904,1176,1168,180,663,119340
151629,20170915,11153,331,904,1176,1063,480,907,435360
151630,20170127,11155,331,904,1176,1121,60,921,55260
151631,20120310,11152,331,904,1176,1121,60,509,30540
151632,20120820,11153,331,904,1176,1121,270,710,191700
151707,20140308,11166,331,904,1176,1218,158,672,106176
151784,20131226,11173,331,904,1176,1114,20,520,10400
151785,20121008,11173,331,904,1176,1163,5,731,3655
151788,20160505,11173,331,904,1176,1218,557,945,526365
151919,20131020,11202,331,904,1176,1063,86,601,51686
151922,20130216,11202,331,904,1176,1218,200,876,175200
152092,20140809,11231,331,904,1176,1218,220,781,171820
152152,20140131,11243,331,904,1176,1218,311,902,280522
152222,20161027,11261,331,904,1176,1218,40,600,24000
152323,20150304,11278,331,904,1176,1063,241,805,194005
152324,20130717,11282,331,904,1176,1121,25,757,18925
152325,20141203,11278,331,904,1176,1121,25,882,22050
152398,20180504,11283,331,904,1176,1063,412,951,391812
152399,20150909,11284,331,904,1176,1121,15,690,10350
152400,20130707,11283,331,904,1176,1121,35,645,22575
152601,20120701,11328,331,904,1176,1063,24,546,13104
152602,20121006,11333,331,904,1176,1121,30,578,17340
152639,20151122,11334,331,904,1176,1063,56,976,54656
152640,20160317,11336,331,904,1176,1121,90,573,51570
152641,20161227,11334,331,904,1176,1121,90,598,53820
152642,20171013,11334,331,904,1176,1168,80,963,77040
152666,20130219,11338,331,904,1176,1218,94,866,81404
152721,20120128,11346,331,904,1176,1063,600,713,427800
152722,20180911,11352,331,904,1176,1121,140,535,74900
152724,20140426,11346,331,904,1176,1121,398,918,365364
152726,20180524,11346,331,904,1176,1218,20,607,12140
152802,20161011,11367,331,904,1176,1218,20,840,16800
152824,20140118,11372,331,904,1176,1063,2,714,1428
152825,20140424,11376,331,904,1176,1121,9,501,4509
152826,20130928,11372,331,904,1176,1121,6,683,4098
152827,20180120,11372,331,904,1176,1218,130,900,117000
152852,20160714,11380,331,904,1176,1121,10,769,7690
152854,20160627,11377,331,904,1176,1218,420,762,320040
153108,20141216,11388,331,904,1176,1114,53,674,35722
153110,20181028,11390,331,904,1176,1125,128,960,122880
153111,20130319,11394,331,904,1176,1131,100,684,68400
153115,20180308,11388,331,904,1176,1218,16811,766,12877226
153293,20180305,11431,331,904,1176,1114,17,702,11934
153319,20140604,11441,331,904,1176,1063,120,658,78960
153320,20121025,11442,331,904,1176,1218,10,952,9520
153413,20140223,11455,331,904,1176,1218,12,781,9372
158906,20170621,11852,331,904,1176,1114,99,824,81576
159545,20130621,11980,331,904,1176,1250,3,571,1713
159929,20140525,12007,331,904,1176,1225,10,518,5180
160020,20170417,12018,331,904,1176,1250,12,594,7128
160347,20160227,12081,331,904,1176,1231,420,739,310380
116224,20090330,5095,330,904,1176,1050,2000,676,1352000
128477,20090709,6162,330,904,1176,1050,1000,802,802000
130741,20110213,6465,330,904,1176,1248,2850,988,2815800
164413,20111005,12455,330,904,1176,1248,3429,946,3243834
164414,20111001,12455,330,904,1176,1252,2091,863,1804533
130409,20131123,6421,329,904,1176,1248,2850,542,1544700
135546,20130406,7156,329,904,1176,1248,1733,517,895961
151140,20170921,11053,290,904,1176,1020,1,601,601
106214,20150401,4163,285,904,1176,1020,1,642,642
100248,20100911,3074,284,904,1176,1248,4,611,2444
100159,20120811,3053,282,904,1176,1248,2,532,1064
100220,20170419,3072,282,904,1176,1248,2,634,1268
100247,20130418,3074,282,904,1176,1248,106,719,76214
100267,20170930,3082,282,904,1176,1218,1,999,999
100291,20151220,3085,282,904,1176,1218,2,690,1380
105075,20130701,3730,282,904,1176,1218,14,568,7952
105178,20160929,3757,282,904,1176,1218,2,948,1896
105441,20110218,3844,282,904,1176,1218,6,585,3510
105481,20160929,3855,282,904,1176,1218,2,749,1498
115300,20130920,4965,282,904,1176,1248,2,930,1860
153107,20101003,11388,282,904,1176,1020,1,687,687
153109,20121005,11390,282,904,1176,1125,4,592,2368
106213,20110507,4163,276,904,1176,1020,2,844,1688
122170,20110803,5788,211,904,1176,1226,20,652,13040
122189,20101008,5795,211,904,1176,1226,20,872,17440
103366,20140411,3439,310,903,1176,1248,30,527,15810
103367,20140523,3439,310,903,1176,1207,30,645,19350
111452,20091222,4595,271,903,1176,1250,136,927,126072
123029,20180411,5858,262,903,1176,1250,20,910,18200
123030,20140809,5859,258,903,1176,1250,4320,725,3132000
123031,20161205,5859,258,903,1176,1250,68,596,40528
161114,20150603,12167,345,972,1175,1121,1.263,790,997.77
133107,20170110,6818,345,969,1175,1096,6.48,507,3285.36
133330,20131011,6832,345,969,1175,1096,4.32,735,3175.2
129918,20150605,6374,345,968,1175,1265,4,654,2616
134819,20180925,7053,345,968,1175,1265,1,547,547
121744,20101020,5732,346,967,1175,1114,3,532,1596
129048,20101001,6300,346,967,1175,1114,10,975,9750
132054,20091114,6715,346,967,1175,1114,2,983,1966
133868,20110720,6885,346,967,1175,1114,23,516,11868
138269,20090105,7522,346,967,1175,1114,1,962,962
139011,20091101,7657,346,967,1175,1114,2,574,1148
148700,20100922,10757,346,967,1175,1114,2,677,1354
149949,20090309,10889,346,967,1175,1114,38,788,29944
164943,20101219,12573,346,967,1175,1168,200,891,178200
108717,20170919,4278,345,967,1175,1114,27,780,21060
109656,20181029,4513,345,967,1175,1114,4,670,2680
120987,20130321,5694,345,967,1175,1114,10,914,9140
121364,20130820,5709,345,967,1175,1114,3,878,2634
129148,20140420,6304,345,967,1175,1114,9,896,8064
129312,20170921,6316,345,967,1175,1114,15,973,14595
129404,20170116,6326,345,967,1175,1114,5,912,4560
131776,20170614,6688,345,967,1175,1114,8,705,5640
132171,20141117,6717,345,967,1175,1114,5,651,3255
132351,20150908,6736,345,967,1175,1114,10,854,8540
134026,20170807,6909,345,967,1175,1114,15,915,13725
134159,20150216,6918,345,967,1175,1114,9,605,5445
136839,20151213,7383,345,967,1175,1114,4,901,3604
137088,20170605,7392,345,967,1175,1114,5,610,3050
137918,20120809,7494,345,967,1175,1114,2,826,1652
138014,20160312,7500,345,967,1175,1114,22,948,20856
149842,20120424,10878,345,967,1175,1114,23,988,22724
150025,20120102,10894,345,967,1175,1114,41,720,29520
150154,20160711,10899,345,967,1175,1114,35,779,27265
158954,20180102,11864,345,967,1175,1114,4,833,3332
161224,20120203,12172,345,967,1175,1114,6,808,4848
161693,20140205,12267,345,967,1175,1114,4,743,2972
164941,20131009,12574,345,967,1175,1093,800,847,677600
164942,20140619,12570,345,967,1175,1114,2924,781,2283644
109659,20091026,4514,336,967,1175,1229,34,917,31178
109990,20090509,4581,336,967,1175,1114,2,640,1280
120818,20110731,5682,336,967,1175,1114,10,930,9300
121212,20101016,5704,336,967,1175,1114,2,883,1766
121215,20110213,5707,336,967,1175,1229,6,846,5076
121591,20110520,5724,336,967,1175,1229,11,598,6578
129311,20110918,6316,336,967,1175,1114,2,667,1334
131961,20090127,6707,336,967,1175,1114,10,912,9120
132169,20110116,6719,336,967,1175,1064,20,832,16640
132170,20100207,6717,336,967,1175,1114,23,705,16215
132498,20100730,6749,336,967,1175,1114,2,753,1506
132637,20100513,6763,336,967,1175,1114,3,803,2409
137401,20111216,7457,336,967,1175,1229,3,518,1554
137577,20110217,7479,336,967,1175,1064,5,802,4010
148698,20090712,10760,336,967,1175,1064,10,929,9290
148699,20110308,10757,336,967,1175,1114,3,699,2097
149656,20090213,10871,336,967,1175,1114,11,935,10285
149659,20090917,10872,336,967,1175,1229,4,771,3084
149845,20091219,10881,336,967,1175,1229,10,649,6490
108715,20131024,4281,335,967,1175,1064,70,920,64400
108716,20130708,4278,335,967,1175,1114,790,552,436080
108720,20140310,4281,335,967,1175,1229,250,855,213750
109655,20121008,4513,335,967,1175,1114,84,770,64680
109918,20171001,4577,335,967,1175,1114,10,730,7300
120821,20180428,5684,335,967,1175,1229,21,696,14616
120986,20150923,5694,335,967,1175,1114,87,569,49503
120990,20140713,5696,335,967,1175,1229,60,798,47880
121363,20171221,5709,335,967,1175,1114,94,958,90052
121367,20121019,5712,335,967,1175,1229,52,637,33124
121498,20180824,5717,335,967,1175,1114,32,999,31968
121500,20120830,5718,335,967,1175,1229,14,880,12320
121655,20160328,5726,335,967,1175,1114,42,837,35154
121747,20170713,5733,335,967,1175,1229,4,990,3960
121817,20121029,5738,335,967,1175,1064,10,587,5870
121818,20140705,5737,335,967,1175,1114,15,742,11130
121922,20151114,5740,335,967,1175,1229,3,858,2574
122022,20130628,5745,335,967,1175,1114,10,526,5260
129315,20170607,6318,335,967,1175,1229,2,693,1386
131775,20131011,6688,335,967,1175,1114,38,815,30970
131779,20180910,6690,335,967,1175,1229,11,917,10087
131872,20171212,6701,335,967,1175,1064,5,647,3235
132016,20121010,6713,335,967,1175,1114,24,946,22704
132174,20120514,6719,335,967,1175,1229,1,524,524
132350,20120224,6736,335,967,1175,1114,29,777,22533
132741,20140114,6777,335,967,1175,1114,10,535,5350
133867,20120806,6885,335,967,1175,1114,3,982,2946
133871,20150227,6888,335,967,1175,1229,4,842,3368
136774,20180322,7380,335,967,1175,1114,11,743,8173
136776,20161016,7381,335,967,1175,1229,18,855,15390
137003,20160307,7389,335,967,1175,1114,5,621,3105
137005,20141219,7390,335,967,1175,1229,14,654,9156
137397,20180410,7457,335,967,1175,1064,30,702,21060
137398,20130830,7454,335,967,1175,1114,15,885,13275
137578,20180311,7478,335,967,1175,1114,10,502,5020
137619,20160103,7481,335,967,1175,1114,6,846,5076
137694,20171116,7485,335,967,1175,1229,13,509,6617
137916,20150621,7496,335,967,1175,1064,20,706,14120
137917,20160402,7494,335,967,1175,1114,45,825,37125
137921,20170103,7496,335,967,1175,1229,12,818,9816
138098,20140330,7511,335,967,1175,1114,1,627,627
138268,20180211,7522,335,967,1175,1114,35,893,31255
138891,20140923,7651,335,967,1175,1114,12,780,9360
138893,20141026,7652,335,967,1175,1229,15,951,14265
148703,20161110,10760,335,967,1175,1229,20,929,18580
148896,20160207,10772,335,967,1175,1114,10,694,6940
149234,20140124,10831,335,967,1175,1114,17,899,15283
149236,20161022,10835,335,967,1175,1229,6,509,3054
149373,20140305,10846,335,967,1175,1114,23,559,12857
149512,20160701,10854,335,967,1175,1114,29,675,19575
149514,20161201,10855,335,967,1175,1229,26,782,20332
149841,20130603,10878,335,967,1175,1114,35,610,21350
150153,20120424,10899,335,967,1175,1114,5,607,3035
165942,20100520,12708,346,954,1175,1223,0.003,792,2.376
161115,20181004,12168,345,953,1175,1146,0.27,947,255.69
103824,20140106,3532,340,953,1175,1064,4,780,3120
107577,20130514,4214,331,952,1175,1093,4,853,3412
107975,20161123,4249,331,952,1175,1093,3,999,2997
129916,20160810,6374,345,949,1175,1265,2,667,1334
134818,20170225,7053,345,949,1175,1265,2,746,1492
134817,20150709,7053,247,949,1175,1265,1,936,936
134822,20160908,7053,345,947,1175,1265,24,786,18864
137171,20090418,7401,293,947,1175,1043,1,892,892
166212,20161227,12731,292,947,1175,1250,1,766,766
102206,20110210,3301,288,947,1175,1249,1,917,917
129915,20180516,6374,247,947,1175,1218,2,846,1692
134815,20170824,7053,247,947,1175,1234,6,896,5376
102205,20130127,3300,340,946,1175,1249,104,797,82888
101703,20091010,3283,339,946,1175,1189,360,527,189720
101696,20181126,3283,340,944,1175,1093,1,832,832
101698,20151224,3286,340,944,1175,1064,1,653,653
101702,20120504,3283,340,944,1175,1168,1,576,576
101704,20151030,3284,340,944,1175,1229,2,535,1070
101878,20161014,3294,340,944,1175,1064,3,836,2508
102204,20150124,3300,340,944,1175,1249,2,704,1408
166211,20130118,12731,292,944,1175,1250,1,787,787
101695,20161021,3283,287,944,1175,1093,36,849,30564
102208,20160109,3300,287,944,1175,1250,2,698,1396
107236,20111228,4207,332,943,1175,1084,0.252,741,186.732
106840,20170828,4189,331,943,1175,1017,11427.39,769,8787662.91
106849,20120202,4189,331,943,1175,1073,0.0373,828,30.8844
106850,20131020,4189,331,943,1175,1073,50,767,38350
106853,20170615,4188,331,943,1175,1084,0.336,983,330.288
147862,20100623,10593,330,943,1175,1073,156,885,138060
147861,20181212,10593,329,943,1175,1073,0.021,755,15.855
135888,20100726,7201,293,943,1175,1218,718,809,580862
129920,20090802,6374,346,942,1175,1265,2,579,1158
161898,20090316,12299,246,941,1175,1043,6,673,4038
113459,20170920,4652,345,940,1175,1064,10,832,8320
129917,20120216,6374,345,940,1175,1265,2,603,1206
157049,20150316,11601,331,940,1175,1084,1,859,859
106854,20120727,4189,331,939,1175,1168,0.11299196,821,92.76639916
147859,20090206,10593,330,939,1175,1093,222.18,695,154415.1
147858,20170524,10593,329,939,1175,1093,2550,657,1675350
128352,20120413,6149,345,938,1175,1121,37,996,36852
113818,20090811,4683,346,937,1175,1168,21250,710,15087500
113794,20180325,4678,329,937,1175,1168,2000,596,1192000
113804,20121224,4680,329,937,1175,1168,500,528,264000
147857,20181003,10593,329,932,1175,1230,25190,820,20655800
111411,20170530,4592,372,931,1175,1024,10,900,9000
102207,20100201,3326,346,931,1175,1121,2,671,1342
111414,20090606,4592,346,931,1175,1230,1137,857,974409
111422,20090914,4592,346,931,1175,1084,178.5,994,177429
113461,20111116,4652,346,931,1175,1121,69,689,47541
127037,20100130,6115,346,931,1175,1123,392,808,316736
157048,20110610,11599,346,931,1175,1084,54,660,35640
157064,20101117,11599,346,931,1175,1229,64,777,49728
159541,20111005,11980,346,931,1175,1121,11,754,8294
159542,20090811,11980,346,931,1175,1250,14,581,8134
163021,20110213,12370,346,931,1175,1250,103,978,100734
163982,20090516,12407,346,931,1175,1230,122,770,93940
163986,20110720,12407,346,931,1175,1215,15,882,13230
111409,20120817,4592,345,931,1175,1017,218,659,143662
111410,20161002,4592,345,931,1175,1024,4,737,2948
111415,20140713,4592,345,931,1175,1093,1,836,836
111417,20181218,4592,345,931,1175,1093,138,539,74382
111419,20130810,4592,345,931,1175,1064,28,918,25704
111424,20150129,4592,345,931,1175,1121,20,629,12580
111426,20170925,4592,345,931,1175,1168,119,731,86989
111427,20180823,4592,345,931,1175,1215,15,946,14190
111429,20150808,4595,345,931,1175,1250,35,975,34125
112239,20150525,4620,345,931,1175,1250,11,671,7381
112459,20141116,4632,345,931,1175,1121,8,929,7432
112886,20120120,4640,345,931,1175,1230,87,873,75951
112889,20180928,4640,345,931,1175,1121,10,929,9290
112890,20160416,4646,345,931,1175,1121,8,564,4512
112892,20120208,4640,345,931,1175,1250,12,835,10020
113458,20140104,4652,345,931,1175,1230,16,760,12160
113460,20181023,4652,345,931,1175,1064,77,863,66451
113463,20140125,4652,345,931,1175,1250,9,938,8442
127038,20131122,6112,345,931,1175,1250,68,596,40528
129625,20150413,6368,345,931,1175,1064,5,879,4395
129912,20160914,6376,345,931,1175,1121,14,567,7938
154789,20170509,11557,345,931,1175,1093,3,809,2427
154790,20130608,11557,345,931,1175,1064,10,527,5270
154791,20160315,11556,345,931,1175,1121,20,628,12560
155123,20130416,11562,345,931,1175,1064,52,820,42640
155124,20130106,11562,345,931,1175,1121,360,524,188640
155125,20170917,11562,345,931,1175,1242,15,515,7725
157046,20140607,11599,345,931,1175,1093,2,772,1544
157052,20170522,11599,345,931,1175,1249,1,741,741
157055,20140813,11599,345,931,1175,1121,3,935,2805
157058,20151014,11611,345,931,1175,1121,8,658,5264
157061,20130217,11599,345,931,1175,1140,620,878,544360
157063,20141021,11599,345,931,1175,1168,5,657,3285
157066,20120601,11599,345,931,1175,1242,604,751,453604
157069,20140418,11605,345,931,1175,1250,27,558,15066
159333,20160812,11974,345,931,1175,1121,5,630,3150
159749,20171127,11986,345,931,1175,1250,38,535,20330
159830,20161116,11997,345,931,1175,1121,12,801,9612
163015,20161128,12370,345,931,1175,1230,1,914,914
163016,20161018,12371,345,931,1175,1064,5,931,4655
163017,20181214,12371,345,931,1175,1084,25,726,18150
163018,20160726,12370,345,931,1175,1084,19,548,10412
163019,20180830,12369,345,931,1175,1121,367,623,228641
163981,20130903,12407,345,931,1175,1017,291,721,209811
163984,20170212,12416,345,931,1175,1230,14,799,11186
163985,20180101,12407,345,931,1175,1084,11,864,9504
101054,20100706,3250,342,931,1175,1230,1,902,902
126029,20110113,6076,342,931,1175,1064,43,851,36593
127890,20110225,6117,342,931,1175,1084,4,865,3460
111413,20150926,4592,341,931,1175,1230,2,965,1930
113720,20170719,4665,341,931,1175,1012,30,887,26610
126025,20170910,6076,341,931,1175,1230,2,960,1920
126027,20180423,6076,341,931,1175,1093,2,885,1770
126031,20170624,6076,341,931,1175,1084,1,507,507
127892,20161023,6117,341,931,1175,1121,24,561,13464
111418,20180718,4592,335,931,1175,1064,1,823,823
111412,20090418,4592,332,931,1175,1230,22,873,19206
111421,20091001,4592,332,931,1175,1084,1,980,980
112885,20100613,4640,332,931,1175,1230,65,856,55640
112888,20090610,4640,332,931,1175,1121,13,767,9971
113462,20090113,4652,332,931,1175,1250,10,803,8030
126026,20110918,6076,332,931,1175,1093,1,709,709
126028,20090429,6076,332,931,1175,1064,20,802,16040
126030,20110207,6076,332,931,1175,1084,2,664,1328
127888,20101217,6117,332,931,1175,1230,1,621,621
154337,20091017,11535,332,931,1175,1121,206,845,174070
154340,20090927,11535,332,931,1175,1242,68,904,61472
157045,20100808,11598,332,931,1175,1230,1,942,942
157047,20090501,11598,332,931,1175,1093,3,516,1548
157051,20100415,11598,332,931,1175,1084,10,536,5360
157067,20101222,11598,332,931,1175,1242,140,890,124600
111416,20180522,4592,331,931,1175,1093,30,846,25380
112884,20150523,4640,331,931,1175,1017,67,614,41138
112887,20160229,4640,331,931,1175,1084,46,915,42090
112891,20141130,4640,331,931,1175,1215,20,639,12780
124482,20130401,6074,331,931,1175,1121,2,903,1806
126024,20170331,6077,331,931,1175,1230,4,826,3304
126033,20140617,6076,331,931,1175,1121,6,666,3996
127889,20150119,6117,331,931,1175,1084,1,989,989
127891,20140425,6119,331,931,1175,1084,2,607,1214
154333,20160327,11535,331,931,1175,1230,2,740,1480
154334,20130330,11536,331,931,1175,1050,1,539,539
154335,20131231,11535,331,931,1175,1084,5,533,2665
154339,20170723,11535,331,931,1175,1140,416,873,363168
157044,20170828,11601,331,931,1175,1230,1,581,581
157050,20171109,11601,331,931,1175,1084,23,510,11730
157054,20171107,11599,331,931,1175,1121,3,627,1881
157057,20160517,11601,331,931,1175,1121,56,562,31472
157060,20150429,11598,331,931,1175,1121,139,552,76728
157062,20151019,11598,331,931,1175,1140,429,885,379665
157065,20180724,11598,331,931,1175,1229,2,505,1010
163983,20171107,12416,331,931,1175,1230,1,678,678
157053,20090511,11599,293,931,1175,1121,3,757,2271
163020,20161029,12370,292,931,1175,1121,1,521,521
111423,20130927,4592,282,931,1175,1121,1,930,930
126032,20170824,6077,282,931,1175,1121,1,629,629
154336,20171216,11535,282,931,1175,1121,1,917,917
157056,20170829,11601,282,931,1175,1121,1,991,991
157059,20150503,11598,282,931,1175,1121,2,948,1896
129913,20140701,6374,247,931,1175,1218,3,838,2514
160100,20141105,12034,282,930,1175,1218,1,944,944
